Stock_Ticker,Trade_Type,Quantity,Price,Date,Profit_Loss,Holding_Period
HYG,Buy,1,63.03010559,2022-11-03,0.0,0.0
EFV,Buy,2,36.91513443,2022-11-03,0.0,0.0
BIV,Buy,1,66.74591827,2022-11-03,0.0,0.0
VEA,Buy,4,36.35317612,2022-11-04,0.0,0.0
VIG,Buy,1,139.4689636,2022-11-04,0.0,0.0
VYM,Buy,1,98.76279449,2022-11-04,0.0,0.0
XLE,Buy,1,83.82733154,2022-11-04,0.0,0.0
IVW,Buy,2,56.50190353,2022-11-04,0.0,0.0
VEU,Buy,3,43.65790558,2022-11-04,0.0,0.0
SCHX,Buy,11,14.08903313,2022-11-04,0.0,0.0
SCHF,Buy,11,13.51136589,2022-11-04,0.0,0.0
XLF,Buy,4,32.4409523,2022-11-04,0.0,0.0
BSV,Buy,2,69.42707825,2022-11-04,0.0,0.0
IWR,Sell,1,64.08655548,2022-11-04,0.61,1.0
SCHB,Buy,11,13.7829771,2022-11-04,0.0,0.0
SPLG,Buy,3,42.64418793,2022-11-04,0.0,0.0
VGSH,Buy,1,52.71401596,2022-11-04,0.0,0.0
EFV,Sell,2,38.47696686,2022-11-07,2.5,2.0
VCSH,Sell,2,68.09055328,2022-11-08,0.35,3.0
BSV,Sell,3,69.48311615,2022-11-08,0.13,2.0
BIV,Sell,1,66.92134857,2022-11-08,0.14,3.0
VEA,Sell,4,36.43610382,2022-11-09,0.27,3.0
IJH,Buy,1,45.76644135,2022-11-09,0.0,0.0
VIG,Sell,1,139.7832947,2022-11-09,0.25,3.0
IVW,Sell,10,56.04087448,2022-11-09,-4.61,3.0
SCHX,Sell,19,14.00345325,2022-11-09,-1.63,3.0
SCHF,Buy,3,13.53794575,2022-11-09,0.0,0.0
XLF,Buy,1,32.40267944,2022-11-09,0.0,0.0
SCHB,Buy,3,13.68319225,2022-11-09,0.0,0.0
SPLG,Buy,1,42.37434387,2022-11-09,0.0,0.0
SPYV,Buy,1,36.0905838,2022-11-09,0.0,0.0
EFV,Buy,1,38.1880722,2022-11-09,0.0,0.0
EEM,Buy,1,33.58419418,2022-11-09,0.0,0.0
VEA,Buy,3,38.46340561,2022-11-10,0.0,0.0
BND,Buy,1,66.08448029,2022-11-10,0.0,0.0
IJH,Buy,2,48.4184227,2022-11-10,0.0,0.0
XLK,Buy,1,128.2963104,2022-11-10,0.0,0.0
VYM,Buy,1,101.9026794,2022-11-10,0.0,0.0
XLE,Buy,1,82.98374939,2022-11-10,0.0,0.0
IVW,Buy,2,60.2000351,2022-11-10,0.0,0.0
VEU,Buy,2,45.70480347,2022-11-10,0.0,0.0
SCHX,Buy,8,14.78952312,2022-11-10,0.0,0.0
XLF,Buy,3,34.03860474,2022-11-10,0.0,0.0
SCHB,Buy,9,14.46900654,2022-11-10,0.0,0.0
SPLG,Buy,2,44.7065239,2022-11-10,0.0,0.0
VGSH,Buy,1,53.09952927,2022-11-10,0.0,0.0
SPYV,Sell,1,37.48635101,2022-11-10,1.12,1.0
EFV,Buy,1,39.88532257,2022-11-10,0.0,0.0
BND,Sell,1,66.08448029,2022-11-11,0.0,1.0
IJH,Sell,3,48.69615555,2022-11-11,0.67,1.0
XLK,Sell,1,130.4917755,2022-11-11,1.76,1.0
SCHX,Buy,2,14.8212204,2022-11-14,0.0,0.0
SCHF,Buy,2,14.39292812,2022-11-14,0.0,0.0
XLF,Buy,1,33.82813263,2022-11-14,0.0,0.0
SCHB,Buy,2,14.48771667,2022-11-14,0.0,0.0
VUG,Sell,1,227.0769196,2022-11-15,8.35,17.0
SCHX,Buy,1,14.95117378,2022-11-15,0.0,0.0
SCHF,Buy,1,14.49038601,2022-11-15,0.0,0.0
SCHB,Buy,1,14.63115978,2022-11-15,0.0,0.0
EEM,Sell,1,36.3477478,2022-11-15,2.21,4.0
VEA,Buy,1,38.82279587,2022-11-16,0.0,0.0
VEU,Sell,5,46.33177567,2022-11-16,2.51,4.0
SCHX,Buy,2,14.82438946,2022-11-16,0.0,0.0
SCHF,Buy,3,14.44165707,2022-11-16,0.0,0.0
XLF,Buy,1,33.7420311,2022-11-16,0.0,0.0
SCHB,Buy,3,14.48147964,2022-11-16,0.0,0.0
SPYV,Buy,1,37.40089798,2022-11-16,0.0,0.0
EFV,Buy,1,40.46310425,2022-11-16,0.0,0.0
EEM,Buy,1,35.76693726,2022-11-16,0.0,0.0
SCHX,Buy,2,14.76099491,2022-11-17,0.0,0.0
SCHF,Buy,2,14.43279839,2022-11-17,0.0,0.0
XLF,Buy,1,33.56026459,2022-11-17,0.0,0.0
SCHB,Buy,2,14.42846775,2022-11-17,0.0,0.0
EEM,Sell,1,35.8325119,2022-11-17,0.05,1.0
SCHX,Buy,1,14.82756042,2022-11-18,0.0,0.0
SCHB,Buy,1,14.4939537,2022-11-18,0.0,0.0
SPYV,Sell,1,37.60028839,2022-11-18,0.16,2.0
VYM,Sell,3,102.5139923,2022-11-21,1.47,7.0
SCHX,Buy,1,14.77367496,2022-11-21,0.0,0.0
SCHB,Buy,2,14.42223263,2022-11-21,0.0,0.0
EFV,Sell,3,40.34574509,2022-11-21,-0.35,3.0
VEA,Buy,1,39.09923935,2022-11-22,0.0,0.0
IVW,Buy,1,60.71012878,2022-11-22,0.0,0.0
VEU,Buy,1,46.45164108,2022-11-22,0.0,0.0
SCHX,Buy,4,14.96702194,2022-11-22,0.0,0.0
SCHF,Buy,4,14.55240631,2022-11-22,0.0,0.0
XLF,Buy,1,34.28733444,2022-11-22,0.0,0.0
SCHB,Buy,4,14.61556721,2022-11-22,0.0,0.0
SPLG,Buy,1,45.32329941,2022-11-22,0.0,0.0
VGSH,Buy,1,52.97101974,2022-11-22,0.0,0.0
SPYG,Buy,1,52.40694427,2022-11-22,0.0,0.0
SPYV,Buy,1,38.14150238,2022-11-22,0.0,0.0
EFV,Buy,1,40.96867371,2022-11-22,0.0,0.0
EEM,Buy,1,35.26106644,2022-11-22,0.0,0.0
SPYG,Sell,7,51.83050537,2022-11-28,-4.04,3.0
EFV,Sell,1,41.04992294,2022-11-28,0.06,3.0
VEA,Buy,1,39.26511383,2022-11-29,0.0,0.0
VEU,Sell,1,46.86656189,2022-11-29,0.33,4.0
SCHX,Buy,3,14.7958622,2022-11-29,0.0,0.0
SCHF,Buy,3,14.61442566,2022-11-29,0.0,0.0
XLF,Buy,1,34.15340042,2022-11-29,0.0,0.0
SCHB,Buy,3,14.46277046,2022-11-29,0.0,0.0
SPLG,Buy,1,44.79325485,2022-11-29,0.0,0.0
SPYV,Buy,1,37.92312622,2022-11-29,0.0,0.0
EFV,Buy,1,41.41104126,2022-11-29,0.0,0.0
EEM,Buy,1,35.98239899,2022-11-29,0.0,0.0
EEM,Sell,2,37.02224731,2022-11-30,1.66,1.0
RSP,Sell,2,142.8916931,2022-12-01,24.79,28.0
SCHX,Buy,1,15.2617979,2022-12-01,0.0,0.0
XLF,Sell,22,34.53607178,2022-12-01,6.74,2.0
SCHB,Buy,1,14.90869141,2022-12-01,0.0,0.0
HYG,Sell,1,66.11211395,2022-12-01,2.47,19.0
VEA,Buy,3,40.30640411,2022-12-02,0.0,0.0
VYM,Buy,1,104.6628189,2022-12-02,0.0,0.0
XLE,Buy,1,82.80953217,2022-12-02,0.0,0.0
IVW,Buy,2,62.1619072,2022-12-02,0.0,0.0
VEU,Buy,2,48.13895416,2022-12-02,0.0,0.0
SCHX,Buy,8,15.23961163,2022-12-02,0.0,0.0
SCHF,Buy,8,14.99540138,2022-12-02,0.0,0.0
XLF,Buy,3,34.37343216,2022-12-02,0.0,0.0
SCHB,Buy,8,14.8962183,2022-12-02,0.0,0.0
SPLG,Buy,2,46.11354065,2022-12-02,0.0,0.0
VGSH,Buy,2,53.29983139,2022-12-02,0.0,0.0
SPYG,Buy,1,53.64774704,2022-12-02,0.0,0.0
EFV,Sell,1,42.16036224,2022-12-02,0.6,3.0
VEU,Sell,2,47.4658699,2022-12-05,-1.35,1.0
SCHX,Buy,1,14.73247051,2022-12-06,0.0,0.0
SCHF,Buy,1,14.6853056,2022-12-06,0.0,0.0
SCHB,Buy,1,14.39105034,2022-12-06,0.0,0.0
VYM,Sell,1,102.3102036,2022-12-08,-2.35,4.0
SCHX,Buy,1,14.72037029,2022-12-09,0.0,0.0
SCHF,Buy,1,15.06007862,2022-12-09,0.0,0.0
SCHB,Buy,1,14.50045013,2022-12-09,0.0,0.0
SCHX,Buy,1,14.92734051,2022-12-12,0.0,0.0
SCHF,Buy,1,15.10612202,2022-12-12,0.0,0.0
XLF,Sell,3,33.47416306,2022-12-12,-2.7,6.0
SCHB,Buy,1,14.70913601,2022-12-12,0.0,0.0
VGSH,Sell,18,53.2078743,2022-12-12,-1.66,6.0
VEA,Buy,2,40.29719162,2022-12-13,0.0,0.0
VYM,Buy,1,103.2920074,2022-12-13,0.0,0.0
EFA,Buy,1,63.74865723,2022-12-13,0.0,0.0
XLE,Buy,1,79.27927399,2022-12-13,0.0,0.0
IVW,Buy,1,61.29735184,2022-12-13,0.0,0.0
SCHX,Buy,7,15.04515266,2022-12-13,0.0,0.0
VCSH,Buy,1,69.85932159,2022-12-13,0.0,0.0
SCHF,Buy,7,15.3133049,2022-12-13,0.0,0.0
XLF,Buy,3,33.56026459,2022-12-13,0.0,0.0
VT,Buy,1,85.58621216,2022-12-13,0.0,0.0
SCHB,Buy,7,14.81980133,2022-12-13,0.0,0.0
SPLG,Buy,2,45.55459213,2022-12-13,0.0,0.0
VGSH,Buy,2,53.37338257,2022-12-13,0.0,0.0
VT,Sell,1,85.23516846,2022-12-14,-0.35,1.0
SPYV,Sell,2,37.98009491,2022-12-14,0.09,11.0
VYM,Sell,1,100.9672012,2022-12-15,-2.32,2.0
EFA,Sell,1,62.06537247,2022-12-15,-1.68,2.0
SCHX,Buy,1,14.58663464,2022-12-15,0.0,0.0
SCHF,Buy,1,14.89893627,2022-12-15,0.0,0.0
XLF,Sell,3,32.48878098,2022-12-15,-3.21,2.0
VEA,Buy,1,38.92415619,2022-12-16,0.0,0.0
SCHX,Buy,2,14.41150761,2022-12-16,0.0,0.0
SCHF,Sell,129,14.78843594,2022-12-16,-14.25,1.0
XLF,Buy,1,32.24004745,2022-12-16,0.0,0.0
SCHB,Buy,2,14.2063942,2022-12-16,0.0,0.0
VTI,Buy,1,183.7430115,2022-12-19,0.0,0.0
VEA,Buy,5,38.84024811,2022-12-19,0.0,0.0
VIG,Buy,1,144.0125122,2022-12-19,0.0,0.0
GLD,Buy,1,166.3200073,2022-12-19,0.0,0.0
IWD,Sell,4,142.6276093,2022-12-19,-18.37,69.0
VYM,Buy,2,99.67195892,2022-12-19,0.0,0.0
EFA,Buy,3,61.36949539,2022-12-19,0.0,0.0
RSP,Buy,1,134.4285278,2022-12-19,0.0,0.0
IVW,Buy,3,57.67947769,2022-12-19,0.0,0.0
VEU,Buy,4,46.50511169,2022-12-19,0.0,0.0
SCHF,Buy,14,14.75160503,2022-12-19,0.0,0.0
XLF,Buy,6,32.15340424,2022-12-19,0.0,0.0
VT,Buy,2,81.8520813,2022-12-19,0.0,0.0
SCHB,Buy,15,14.06094646,2022-12-19,0.0,0.0
SPLG,Buy,5,43.26596451,2022-12-19,0.0,0.0
VGSH,Sell,2,53.3825798,2022-12-19,0.01,4.0
IGSB,Buy,4,46.12343216,2022-12-19,0.0,0.0
SPYG,Buy,1,49.78739548,2022-12-19,0.0,0.0
EFV,Buy,1,41.14667892,2022-12-19,0.0,0.0
VTI,Sell,1,184.1283264,2022-12-20,0.31,1.0
GLD,Sell,1,169.0800018,2022-12-20,2.21,1.0
RSP,Sell,1,134.5633087,2022-12-20,0.11,1.0
VEA,Buy,1,39.41827774,2022-12-21,0.0,0.0
SCHX,Buy,3,14.51976776,2022-12-21,0.0,0.0
XLF,Buy,1,32.78876877,2022-12-21,0.0,0.0
SCHB,Buy,3,14.30441284,2022-12-21,0.0,0.0
SPLG,Sell,18,43.94366837,2022-12-21,9.76,2.0
VEA,Buy,2,39.07332611,2022-12-22,0.0,0.0
VWO,Buy,3,36.27124405,2022-12-22,0.0,0.0
VYM,Buy,1,100.4383774,2022-12-22,0.0,0.0
XLE,Buy,1,78.15965271,2022-12-22,0.0,0.0
IVW,Buy,1,57.48286057,2022-12-22,0.0,0.0
XLF,Buy,3,32.49996185,2022-12-22,0.0,0.0
VT,Sell,2,82.11013031,2022-12-22,0.41,3.0
SCHB,Buy,7,14.09572601,2022-12-22,0.0,0.0
SPYG,Buy,2,49.62086105,2022-12-22,0.0,0.0
EFV,Sell,1,41.7951622,2022-12-22,0.52,3.0
BIV,Buy,1,69.74764252,2022-12-22,0.0,0.0
EMB,Buy,1,76.52041626,2022-12-22,0.0,0.0
VEA,Buy,1,39.26911163,2022-12-23,0.0,0.0
VWO,Buy,1,36.19651031,2022-12-23,0.0,0.0
EFA,Sell,3,61.96193695,2022-12-23,1.42,4.0
IAU,Buy,1,34.11000061,2022-12-23,0.0,0.0
SCHB,Buy,3,14.17793655,2022-12-23,0.0,0.0
VMBS,Buy,1,42.44335556,2022-12-23,0.0,0.0
EFV,Buy,1,42.02350616,2022-12-23,0.0,0.0
VEA,Buy,1,39.34370041,2022-12-27,0.0,0.0
VWO,Sell,4,36.76632309,2022-12-27,1.82,1.0
SCHX,Buy,2,14.32553387,2022-12-27,0.0,0.0
SCHF,Buy,2,14.93116474,2022-12-27,0.0,0.0
XLF,Buy,1,32.67324448,2022-12-27,0.0,0.0
SCHB,Buy,2,14.11785889,2022-12-27,0.0,0.0
SPYV,Buy,1,37.05816269,2022-12-27,0.0,0.0
VMBS,Sell,1,42.16637421,2022-12-27,-0.28,1.0
EEM,Buy,1,36.48327637,2022-12-27,0.0,0.0
SCHX,Sell,51,14.15358925,2022-12-28,-8.77,1.0
XLF,Buy,1,32.55773163,2022-12-28,0.0,0.0
SCHB,Buy,2,13.94079494,2022-12-28,0.0,0.0
SPYV,Sell,1,36.64735794,2022-12-28,-0.41,1.0
VEA,Buy,2,39.51152039,2022-12-29,0.0,0.0
BND,Buy,1,66.99490356,2022-12-29,0.0,0.0
IJH,Buy,2,47.06481934,2022-12-29,0.0,0.0
VIG,Sell,1,146.1671448,2022-12-29,1.72,7.0
VYM,Buy,1,101.3917313,2022-12-29,0.0,0.0
XLE,Buy,1,80.52194977,2022-12-29,0.0,0.0
IVW,Buy,1,57.61065674,2022-12-29,0.0,0.0
VEU,Buy,2,47.29855347,2022-12-29,0.0,0.0
SCHX,Buy,7,14.40832233,2022-12-29,0.0,0.0
XLF,Buy,3,33.01018906,2022-12-29,0.0,0.0
BSV,Buy,1,70.63587952,2022-12-29,0.0,0.0
SCHB,Buy,7,14.20007038,2022-12-29,0.0,0.0
SPLG,Buy,2,43.64354706,2022-12-29,0.0,0.0
VGSH,Buy,1,53.33187103,2022-12-29,0.0,0.0
IGSB,Buy,2,46.0127449,2022-12-29,0.0,0.0
BND,Sell,1,66.71629333,2022-12-30,-0.28,1.0
VCSH,Sell,1,69.53489685,2022-12-30,-0.32,12.0
XLF,Sell,16,32.92354584,2022-12-30,-1.39,1.0
BSV,Sell,1,70.5515213,2022-12-30,-0.08,1.0
VEA,Buy,1,39.34370041,2023-01-03,0.0,0.0
IVW,Buy,1,56.79467392,2023-01-03,0.0,0.0
VEU,Buy,1,47.13986969,2023-01-03,0.0,0.0
SCHX,Buy,5,14.30961323,2023-01-03,0.0,0.0
SCHF,Buy,4,14.9265604,2023-01-03,0.0,0.0
XLF,Buy,2,33.03905869,2023-01-03,0.0,0.0
SCHB,Buy,5,14.10205078,2023-01-03,0.0,0.0
SPLG,Buy,1,43.35309982,2023-01-03,0.0,0.0
VGSH,Buy,1,53.30423737,2023-01-03,0.0,0.0
SPYG,Buy,1,49.04284286,2023-01-03,0.0,0.0
VMBS,Buy,1,42.34179306,2023-01-03,0.0,0.0
EFV,Buy,1,42.24271011,2023-01-03,0.0,0.0
EEM,Buy,2,36.35012817,2023-01-03,0.0,0.0
EMB,Sell,1,75.91282654,2023-01-03,-0.61,6.0
VEU,Sell,7,47.95198059,2023-01-04,4.55,1.0
VMBS,Sell,1,42.54491425,2023-01-04,0.16,1.0
VEA,Buy,1,39.4835434,2023-01-05,0.0,0.0
IJH,Sell,2,46.86529922,2023-01-05,-0.4,4.0
SCHX,Buy,3,14.25866795,2023-01-05,0.0,0.0
XLF,Buy,1,33.31824112,2023-01-05,0.0,0.0
SCHB,Buy,3,14.06094646,2023-01-05,0.0,0.0
SPLG,Buy,1,43.18851471,2023-01-05,0.0,0.0
VGSH,Sell,2,53.30423737,2023-01-05,0.0,2.0
IGSB,Buy,1,46.02196503,2023-01-05,0.0,0.0
EFV,Buy,1,42.40711594,2023-01-05,0.0,0.0
EEM,Buy,1,37.32973862,2023-01-05,0.0,0.0
BIV,Sell,1,69.57331848,2023-01-05,-0.17,8.0
VEA,Buy,1,40.57435608,2023-01-06,0.0,0.0
SCHX,Buy,2,14.57389927,2023-01-06,0.0,0.0
SCHB,Buy,2,14.37081146,2023-01-06,0.0,0.0
EEM,Buy,1,38.10961914,2023-01-06,0.0,0.0
SCHX,Buy,1,14.58345222,2023-01-09,0.0,0.0
SCHF,Buy,1,15.46524239,2023-01-09,0.0,0.0
SCHB,Buy,1,14.37081146,2023-01-09,0.0,0.0
EEM,Sell,5,38.39493942,2023-01-09,1.14,1.0
VEA,Buy,1,40.85404968,2023-01-10,0.0,0.0
SCHX,Buy,2,14.68215847,2023-01-10,0.0,0.0
SCHF,Buy,2,15.50667953,2023-01-10,0.0,0.0
XLF,Buy,1,34.1268959,2023-01-10,0.0,0.0
SCHB,Buy,2,14.49096489,2023-01-10,0.0,0.0
SPYV,Buy,1,38.55805969,2023-01-10,0.0,0.0
SCHX,Buy,1,14.88276196,2023-01-11,0.0,0.0
SCHF,Buy,1,15.61257458,2023-01-11,0.0,0.0
SCHB,Buy,1,14.6838398,2023-01-11,0.0,0.0
EFV,Sell,3,43.77714539,2023-01-11,3.29,4.0
SCHX,Buy,2,14.94326115,2023-01-12,0.0,0.0
SCHF,Buy,1,15.83357048,2023-01-12,0.0,0.0
SCHB,Buy,2,14.75656509,2023-01-12,0.0,0.0
VYM,Sell,4,104.1583176,2023-01-13,8.85,10.0
SCHX,Buy,1,15.00376129,2023-01-13,0.0,0.0
SCHF,Buy,1,15.91644573,2023-01-13,0.0,0.0
SCHB,Buy,1,14.81663799,2023-01-13,0.0,0.0
VEA,Sell,28,42.09403229,2023-01-17,27.78,4.0
IJH,Buy,1,49.69740295,2023-01-17,0.0,0.0
IVW,Buy,1,59.16399002,2023-01-17,0.0,0.0
VEU,Buy,1,50.35097504,2023-01-17,0.0,0.0
SCHX,Buy,4,14.97828674,2023-01-17,0.0,0.0
SCHF,Buy,3,15.97629929,2023-01-17,0.0,0.0
XLF,Buy,1,34.54083633,2023-01-17,0.0,0.0
SCHB,Buy,4,14.79766846,2023-01-17,0.0,0.0
SPLG,Buy,1,45.27000809,2023-01-17,0.0,0.0
VGSH,Buy,1,53.60823441,2023-01-17,0.0,0.0
IGSB,Sell,7,46.5108757,2023-01-17,2.74,7.0
SPYG,Buy,1,51.10017014,2023-01-17,0.0,0.0
SPYV,Buy,1,39.09305573,2023-01-17,0.0,0.0
EFV,Buy,1,44.72703934,2023-01-17,0.0,0.0
EEM,Buy,1,39.06069565,2023-01-17,0.0,0.0
BND,Buy,2,69.2330246,2023-01-18,0.0,0.0
IJH,Sell,1,49.05814743,2023-01-18,-0.64,1.0
VYM,Buy,1,101.4478149,2023-01-18,0.0,0.0
EFA,Buy,2,66.29711151,2023-01-18,0.0,0.0
XLE,Buy,1,81.97638702,2023-01-18,0.0,0.0
IVW,Buy,2,58.36766815,2023-01-18,0.0,0.0
VEU,Sell,1,50.11761856,2023-01-18,-0.23,1.0
SCHX,Buy,9,14.74902821,2023-01-18,0.0,0.0
VCSH,Buy,2,70.681633,2023-01-18,0.0,0.0
SCHF,Buy,9,15.88881874,2023-01-18,0.0,0.0
XLF,Buy,4,33.89584732,2023-01-18,0.0,0.0
SCHB,Buy,10,14.56368828,2023-01-18,0.0,0.0
SPLG,Buy,3,44.58263016,2023-01-18,0.0,0.0
VGSH,Buy,2,53.74644089,2023-01-18,0.0,0.0
EEM,Sell,1,38.79439545,2023-01-18,-0.27,1.0
BIV,Buy,1,71.65040588,2023-01-18,0.0,0.0
BND,Sell,2,69.09372711,2023-01-19,-0.28,1.0
VYM,Sell,1,100.7655106,2023-01-19,-0.68,1.0
EFA,Sell,2,66.77669525,2023-01-20,0.77,2.0
SCHX,Buy,1,14.90823746,2023-01-20,0.0,0.0
SCHF,Buy,1,16.04075813,2023-01-20,0.0,0.0
SCHB,Buy,1,14.72494411,2023-01-20,0.0,0.0
SCHX,Buy,2,15.09610081,2023-01-23,0.0,0.0
SCHF,Buy,2,16.10521698,2023-01-23,0.0,0.0
SCHB,Buy,2,14.91149616,2023-01-23,0.0,0.0
SPYV,Sell,2,39.14082718,2023-01-23,0.08,4.0
EFV,Sell,1,45.01931381,2023-01-23,0.23,4.0
SCHX,Buy,2,15.07699585,2023-01-24,0.0,0.0
SCHF,Buy,2,16.08679581,2023-01-24,0.0,0.0
XLF,Buy,1,34.44457245,2023-01-24,0.0,0.0
SCHB,Buy,2,14.88619995,2023-01-24,0.0,0.0
SCHX,Buy,1,15.07062817,2023-01-25,0.0,0.0
SCHF,Sell,43,16.18348694,2023-01-25,3.33,1.0
SCHB,Buy,1,14.88936329,2023-01-25,0.0,0.0
VEA,Buy,2,42.8025856,2023-01-26,0.0,0.0
VWO,Buy,2,40.33459854,2023-01-26,0.0,0.0
XLE,Buy,1,86.25630951,2023-01-26,0.0,0.0
IVW,Buy,1,60.60916901,2023-01-26,0.0,0.0
VEU,Buy,1,51.35912704,2023-01-26,0.0,0.0
SCHX,Buy,5,15.24894047,2023-01-26,0.0,0.0
SCHF,Buy,5,16.22031784,2023-01-26,0.0,0.0
XLF,Buy,2,34.89702988,2023-01-26,0.0,0.0
SCHB,Buy,5,15.05062008,2023-01-26,0.0,0.0
SPLG,Buy,1,46.08323288,2023-01-26,0.0,0.0
EMB,Buy,1,79.32604218,2023-01-26,0.0,0.0
VEA,Sell,2,42.75597382,2023-01-27,-0.09,1.0
VWO,Sell,2,40.06370544,2023-01-27,-0.54,1.0
BIV,Sell,1,71.09404755,2023-01-27,-0.56,7.0
SCHX,Buy,2,15.0929184,2023-01-30,0.0,0.0
SCHB,Buy,2,14.91149616,2023-01-30,0.0,0.0
SCHX,Buy,1,15.31899261,2023-01-31,0.0,0.0
SCHB,Buy,1,15.14231491,2023-01-31,0.0,0.0
SCHX,Buy,1,15.49412346,2023-02-01,0.0,0.0
SCHF,Buy,1,16.31700516,2023-02-01,0.0,0.0
XLF,Sell,12,35.1954689,2023-02-01,2.87,4.0
SCHB,Buy,1,15.32570457,2023-02-01,0.0,0.0
VEA,Buy,1,43.0356636,2023-02-02,0.0,0.0
IJH,Buy,1,52.63604355,2023-02-02,0.0,0.0
VEU,Buy,1,51.22843933,2023-02-02,0.0,0.0
SCHX,Buy,3,15.73293209,2023-02-02,0.0,0.0
XLF,Buy,1,35.29172897,2023-02-02,0.0,0.0
SCHB,Buy,3,15.56600857,2023-02-02,0.0,0.0
SPLG,Buy,1,47.42894745,2023-02-02,0.0,0.0
VGSH,Buy,1,53.77893066,2023-02-02,0.0,0.0
SPYG,Buy,1,53.64734268,2023-02-02,0.0,0.0
SPYV,Buy,1,40.860466,2023-02-02,0.0,0.0
VMBS,Buy,1,43.85135651,2023-02-02,0.0,0.0
VCSH,Sell,2,70.63703918,2023-02-03,-0.09,12.0
EMB,Sell,1,79.19609833,2023-02-03,-0.13,6.0
VEA,Sell,1,42.09403229,2023-02-06,-0.94,2.0
VEU,Sell,2,50.08961105,2023-02-06,-2.28,2.0
SCHX,Buy,2,15.46546459,2023-02-06,0.0,0.0
SCHF,Buy,2,15.96709251,2023-02-06,0.0,0.0
SCHB,Buy,2,15.29092312,2023-02-06,0.0,0.0
VMBS,Sell,1,43.0924263,2023-02-06,-0.76,2.0
SCHX,Buy,2,15.65651417,2023-02-07,0.0,0.0
XLF,Buy,1,35.61903,2023-02-07,0.0,0.0
SCHB,Buy,2,15.4806366,2023-02-07,0.0,0.0
SCHX,Buy,2,15.5004921,2023-02-08,0.0,0.0
SCHB,Buy,2,15.31305695,2023-02-08,0.0,0.0
SPYV,Sell,1,40.01020432,2023-02-08,-0.85,4.0
IJH,Sell,1,50.83837509,2023-02-09,-1.8,5.0
SCHX,Buy,1,15.35083389,2023-02-09,0.0,0.0
SCHB,Buy,1,15.16761017,2023-02-09,0.0,0.0
SCHX,Buy,2,15.37630749,2023-02-10,0.0,0.0
SCHB,Buy,2,15.18658352,2023-02-10,0.0,0.0
SCHX,Buy,1,15.55461884,2023-02-13,0.0,0.0
SCHF,Sell,8,16.12823296,2023-02-13,1.03,5.0
SCHB,Buy,1,15.36680984,2023-02-13,0.0,0.0
SCHX,Buy,2,15.57053852,2023-02-14,0.0,0.0
SCHB,Buy,2,15.37629414,2023-02-14,0.0,0.0
SCHX,Buy,1,15.63740826,2023-02-15,0.0,0.0
SCHB,Buy,1,15.44901943,2023-02-15,0.0,0.0
SCHX,Sell,68,15.42407036,2023-02-16,-14.51,1.0
SCHB,Buy,1,15.24349499,2023-02-16,0.0,0.0
BND,Buy,1,67.52648926,2023-02-17,0.0,0.0
VYM,Buy,1,102.5974426,2023-02-17,0.0,0.0
XLE,Buy,1,78.27081299,2023-02-17,0.0,0.0
IVW,Buy,2,61.0417366,2023-02-17,0.0,0.0
VEU,Buy,2,50.02427292,2023-02-17,0.0,0.0
SCHX,Buy,8,15.37630749,2023-02-17,0.0,0.0
XLF,Buy,3,35.03180313,2023-02-17,0.0,0.0
BSV,Buy,1,70.81103516,2023-02-17,0.0,0.0
MBB,Buy,1,86.79566956,2023-02-17,0.0,0.0
SCHB,Buy,8,15.19290638,2023-02-17,0.0,0.0
SPLG,Buy,2,46.3543129,2023-02-17,0.0,0.0
VGSH,Buy,2,53.37269974,2023-02-17,0.0,0.0
SPYG,Buy,1,52.68725586,2023-02-17,0.0,0.0
VYM,Sell,1,100.9617767,2023-02-21,-1.64,1.0
BSV,Sell,1,70.58573914,2023-02-21,-0.23,1.0
SCHX,Sell,8,15.03878498,2023-02-22,-2.7,2.0
SCHB,Buy,1,14.87039185,2023-02-22,0.0,0.0
SCHX,Buy,2,15.12157536,2023-02-23,0.0,0.0
SCHB,Buy,2,14.94627857,2023-02-23,0.0,0.0
BND,Sell,1,66.95864868,2023-02-24,-0.57,4.0
SCHX,Buy,1,14.95918369,2023-02-24,0.0,0.0
SCHB,Buy,1,14.78185749,2023-02-24,0.0,0.0
SCHX,Buy,1,15.01012897,2023-02-27,0.0,0.0
SCHB,Buy,2,14.82928753,2023-02-27,0.0,0.0
SCHX,Buy,1,14.95918369,2023-02-28,0.0,0.0
MBB,Sell,1,86.01883698,2023-02-28,-0.78,6.0
SCHB,Buy,1,14.79450703,2023-02-28,0.0,0.0
SCHB,Buy,2,14.74391556,2023-03-01,0.0,0.0
SCHB,Buy,1,14.84825802,2023-03-02,0.0,0.0
SCHX,Buy,1,15.25849342,2023-03-03,0.0,0.0
SCHB,Buy,1,15.08540154,2023-03-03,0.0,0.0
SCHX,Buy,1,15.25849342,2023-03-06,0.0,0.0
SCHB,Buy,1,15.06959248,2023-03-06,0.0,0.0
SCHX,Buy,1,15.03241825,2023-03-07,0.0,0.0
SCHF,Buy,1,15.64020157,2023-03-07,0.0,0.0
SCHB,Buy,1,14.83877373,2023-03-07,0.0,0.0
SCHX,Buy,1,15.0515213,2023-03-08,0.0,0.0
SCHB,Buy,1,14.86406898,2023-03-08,0.0,0.0
